"","route","count"
"5395","150700->150710",2
"5396","150710->150010",1
"5397","150710->150080",34
"5398","150710->150085",1
"5399","150710->150140",71
"5400","150710->150150",8
"5401","150710->150220",2
"5402","150710->150240",3
"5403","150710->150260",1
"5404","150710->150290",1
"5405","150710->150320",1
"5406","150710->150380",1
"5407","150710->150440",1
"5408","150710->150442",25
"5409","150710->150495",1
"5410","150710->150553",1
"5411","150710->150620",1
"5412","150710->150635",5
"5413","150710->150650",11
"5414","150710->150700",9
"5415","150710->150746",10
"5416","150710->150810",3
"5417","150710->150820",58
"5418","150710->150830",1
"5419","150715->150140",2
"5420","150715->150175",2
"5421","150715->150178",1
"5422","150715->150293",1
"5423","150715->150295",1
"5424","150715->150370",1
"5425","150715->150420",33
"5426","150715->150497",1
"5427","150715->150745",2
"5428","150715->150750",2
"5429","150715->150810",1
"5430","150720->150010",1
"5431","150720->150080",6
"5432","150720->150095",14
"5433","150720->150130",3
"5434","150720->150140",41
"5435","150720->150170",4
"5436","150720->150220",1
"5437","150720->150230",3
"5438","150720->150240",3
"5439","150720->150275",97
"5440","150720->150295",1
"5441","150720->150320",3
"5442","150720->150340",1
"5443","150720->150345",7
"5444","150720->150350",4
"5445","150720->150405",6
"5446","150720->150420",2
"5447","150720->150442",5
"5448","150720->150470",1
"5449","150720->150495",1
"5450","150720->150500",3
"5451","150720->150550",1
"5452","150720->150635",2
"5453","150720->150660",3
"5454","150720->150680",1
"5455","150720->150760",15
"5456","150720->150790",1
"5457","150720->150800",11
"5458","150730->150034",6
"5459","150730->150060",74
"5460","150730->150080",2
"5461","150730->150140",5
"5462","150730->150157",2
"5463","150730->150215",5
"5464","150730->150220",1
"5465","150730->150240",1
"5466","150730->150270",9
"5467","150730->150276",2
"5468","150730->150277",2
"5469","150730->150293",2
"5470","150730->150295",3
"5471","150730->150304",4
"5472","150730->150330",6
"5473","150730->150360",1
"5474","150730->150370",8
"5475","150730->150420",21
"5476","150730->150506",12
"5477","150730->150543",166
"5478","150730->150553",7
"5479","150730->150563",3
"5480","150730->150613",67
"5481","150730->150616",11
"5482","150730->150670",8
"5483","150730->150680",1
"5484","150730->150715",5
"5485","150730->150745",2
"5486","150730->150750",1
"5487","150730->150780",1
"5488","150730->150808",500
"5489","150730->150810",1
"5490","150730->150840",74
"5491","150740->150080",1
"5492","150740->150140",1
"5493","150740->150660",2
"5494","150745->150085",2
"5495","150745->150140",1
"5496","150745->150270",1
"5497","150745->150295",1
"5498","150745->150380",1
"5499","150745->150420",28
"5500","150745->150497",1
"5501","150745->150549",1
"5502","150745->150563",1
"5503","150745->150715",8
"5504","150746->150080",1
"5505","150746->150140",2
"5506","150746->150240",4
"5507","150746->150290",2
"5508","150746->150442",3
"5509","150746->150700",1
"5510","150746->150710",5
"5511","150747->150080",12
"5512","150747->150140",35
"5513","150747->150170",1
"5514","150747->150220",44
"5515","150747->150240",4
"5516","150747->150260",1
"5517","150747->150345",1
"5518","150747->150442",1
"5519","150747->150500",1
"5520","150747->150550",1
"5521","150747->150610",43
"5522","150747->150620",302
"5523","150747->150650",2
"5524","150747->150655",1
"5525","150747->150660",1
"5526","150747->150690",3
"5527","150747->150820",1
"5528","150750->150175",16
"5529","150750->150370",4
"5530","150750->150420",317
"5531","150750->150497",2
"5532","150750->150506",1
"5533","150750->150553",3
"5534","150750->150715",153
"5535","150750->150775",1
"5536","150750->150810",2
"5537","150760->150010",1
"5538","150760->150140",5
"5539","150760->150240",3
"5540","150760->150420",1
"5541","150760->150430",1
"5542","150760->150442",2
"5543","150760->150495",1
"5544","150760->150620",2
"5545","150760->150650",2
"5546","150760->150720",1
"5547","150760->150808",1
"5548","150760->150812",1
"5549","150770->150010",3
"5550","150770->150040",1
"5551","150770->150060",1
"5552","150770->150070",75
"5553","150770->150080",19
"5554","150770->150110",3
"5555","150770->150130",1
"5556","150770->150140",124
"5557","150770->150145",1
"5558","150770->150150",2
"5559","150770->150180",7
"5560","150770->150195",1
"5561","150770->150200",1
"5562","150770->150210",9
"5563","150770->150220",3
"5564","150770->150240",1
"5565","150770->150277",2
"5566","150770->150280",21
"5567","150770->150309",3
"5568","150770->150320",1
"5569","150770->150330",8
"5570","150770->150400",8
"5571","150770->150420",8
"5572","150770->150442",4
"5573","150770->150445",3
"5574","150770->150490",79
"5575","150770->150520",6
"5576","150770->150548",2
"5577","150770->150565",12
"5578","150770->150570",2
"5579","150770->150618",4
"5580","150770->150803",1
"5581","150770->150805",1
"5582","150770->150810",2
"5583","150770->150815",1
"5584","150770->150840",1
"5585","150775->150215",1
"5586","150775->150295",1
"5587","150775->150510",1
"5588","150780->150060",3183
"5589","150780->150085",78
"5590","150780->150172",94
"5591","150780->150420",1
"5592","150780->150445",14
"5593","150780->150506",158
"5594","150780->150548",4
"5595","150780->150580",1
"5596","150780->150619",1
"5597","150780->150810",3
"5598","150780->150812",1
"5599","150780->150815",6
"5600","150780->150835",93
"5601","150790->150010",3
"5602","150790->150050",1
"5603","150790->150060",1
"5604","150790->150080",3
"5605","150790->150140",11
"5606","150790->150180",1
"5607","150790->150260",1
"5608","150790->150442",1
"5609","150790->150490",1
"5610","150790->150618",1
"5611","150790->150710",2
"5612","150790->150770",1
"5613","150790->150820",15
"5614","150795->150010",41
"5615","150795->150013",1
"5616","150795->150020",5
"5617","150795->150060",1
"5618","150795->150080",23
"5619","150795->150085",2
"5620","150795->150095",8
"5621","150795->150120",2
"5622","150795->150130",17
"5623","150795->150140",98
"5624","150795->150150",12
"5625","150795->150157",3
"5626","150795->150170",1
"5627","150795->150178",23
"5628","150795->150180",5
"5629","150795->150210",1
"5630","150795->150220",5
"5631","150795->150230",9
"5632","150795->150240",17
"5633","150795->150275",23
"5634","150795->150290",1
"5635","150795->150293",7
"5636","150795->150307",4
"5637","150795->150309",263
"5638","150795->150320",5
"5639","150795->150330",4
"5640","150795->150340",1
"5641","150795->150345",6
"5642","150795->150350",13
"5643","150795->150380",71
"5644","150795->150405",7
"5645","150795->150410",1
"5646","150795->150420",18
"5647","150795->150430",1
"5648","150795->150442",14
"5649","150795->150460",5
"5650","150795->150470",51
"5651","150795->150495",1
"5652","150795->150497",4
"5653","150795->150506",5
"5654","150795->150540",2
"5655","150795->150548",4
"5656","150795->150550",26
"5657","150795->150553",3
"5658","150795->150610",2
"5659","150795->150613",1
"5660","150795->150616",2
"5661","150795->150618",9
"5662","150795->150620",4
"5663","150795->150635",4
"5664","150795->150650",11
"5665","150795->150655",4
"5666","150795->150660",2
"5667","150795->150670",1
"5668","150795->150680",1
"5669","150795->150700",1
"5670","150795->150715",1
"5671","150795->150720",2
"5672","150795->150740",1
"5673","150795->150745",2
"5674","150795->150760",8
"5675","150795->150796",2
"5676","150795->150800",116
"5677","150795->150803",2
"5678","150795->150810",28
"5679","150795->150812",7
"5680","150795->150815",2
"5681","150796->150080",1
"5682","150796->150140",5
"5683","150796->150290",2
"5684","150797->150510",1
"5685","150800->150080",6
"5686","150800->150095",2
"5687","150800->150130",1
"5688","150800->150140",23
"5689","150800->150170",1
"5690","150800->150178",2
"5691","150800->150210",1
"5692","150800->150220",2
"5693","150800->150230",4
"5694","150800->150240",10
"5695","150800->150275",31
"5696","150800->150290",4
"5697","150800->150309",1
"5698","150800->150320",2
"5699","150800->150330",2
"5700","150800->150345",77
"5701","150800->150350",4
"5702","150800->150405",33
"5703","150800->150442",3
"5704","150800->150460",1
"5705","150800->150470",1
"5706","150800->150495",2
"5707","150800->150540",1
"5708","150800->150550",245
"5709","150800->150618",1
"5710","150800->150630",2
"5711","150800->150650",3
"5712","150800->150700",3
"5713","150800->150720",1
"5714","150800->150760",4
"5715","150800->150795",4
"5716","150800->150810",1
"5717","150800->150812",4
"5718","150800->150815",1
"5719","150803->150080",1
"5720","150803->150140",1
"5721","150803->150170",298
"5722","150803->150220",1
"5723","150805->150060",1
"5724","150805->150080",2
"5725","150805->150100",20
"5726","150805->150130",1
"5727","150805->150140",2
"5728","150805->150360",276
"5729","150805->150375",1
"5730","150805->150380",1
"5731","150805->150480",2
"5732","150805->150503",5
"5733","150805->150550",1
"5734","150805->150565",1
"5735","150805->150619",24
"5736","150805->150680",10
"5737","150805->150815",1
"5738","150808->150140",3
"5739","150808->150178",2
"5740","150808->150215",3
"5741","150808->150230",1
"5742","150808->150276",6
"5743","150808->150277",1
"5744","150808->150293",3
"5745","150808->150295",4
"5746","150808->150370",1
"5747","150808->150420",5
"5748","150808->150470",1
"5749","150808->150506",5
"5750","150808->150543",165
"5751","150808->150550",1
"5752","150808->150553",6
"5753","150808->150613",33
"5754","150808->150616",1
"5755","150808->150618",3
"5756","150808->150658",1
"5757","150808->150670",1
"5758","150808->150715",1
"5759","150808->150730",10
"5760","150808->150795",1
"5761","150808->150840",2
"5762","150810->150010",3
"5763","150810->150060",11
"5764","150810->150080",21
"5765","150810->150085",7
"5766","150810->150095",8
"5767","150810->150110",1
"5768","150810->150120",81
"5769","150810->150130",4
"5770","150810->150140",94
"5771","150810->150150",3
"5772","150810->150157",4
"5773","150810->150170",1
"5774","150810->150175",1
"5775","150810->150178",2218
"5776","150810->150210",162
"5777","150810->150215",19
"5778","150810->150220",5
"5779","150810->150230",6
"5780","150810->150240",21
"5781","150810->150277",26
"5782","150810->150280",1
"5783","150810->150293",29
"5784","150810->150295",44
"5785","150810->150307",1
"5786","150810->150309",214
"5787","150810->150320",3
"5788","150810->150330",3
"5789","150810->150345",1
"5790","150810->150350",5
"5791","150810->150360",1
"5792","150810->150370",31
"5793","150810->150380",260
"5794","150810->150405",15
"5795","150810->150420",111
"5796","150810->150442",5
"5797","150810->150445",1
"5798","150810->150460",32
"5799","150810->150470",6
"5800","150810->150495",5
"5801","150810->150497",23
"5802","150810->150500",1
"5803","150810->150506",165
"5804","150810->150520",16
"5805","150810->150540",2
"5806","150810->150543",7
"5807","150810->150548",3
"5808","150810->150549",1
"5809","150810->150550",15
"5810","150810->150553",97
"5811","150810->150563",4
"5812","150810->150580",5
"5813","150810->150613",12
"5814","150810->150616",3
"5815","150810->150618",15
"5816","150810->150619",1
"5817","150810->150620",1
"5818","150810->150635",2
"5819","150810->150650",6
"5820","150810->150655",3
"5821","150810->150680",2
"5822","150810->150690",1
"5823","150810->150715",58
"5824","150810->150720",1
"5825","150810->150730",2
"5826","150810->150745",12
"5827","150810->150747",1
"5828","150810->150750",9
"5829","150810->150760",11
"5830","150810->150770",1
"5831","150810->150775",1
"5832","150810->150790",1
"5833","150810->150795",53
"5834","150810->150796",1
"5835","150810->150800",18
"5836","150810->150808",3
"5837","150810->150812",9
"5838","150810->150815",4
"5839","150810->150820",2
"5840","150810->150835",1
"5841","150810->150840",1
"5842","150812->150080",1
"5843","150812->150095",2
"5844","150812->150130",1
"5845","150812->150140",6
"5846","150812->150230",1
"5847","150812->150240",2
"5848","150812->150293",69
"5849","150812->150309",2
"5850","150812->150320",2
"5851","150812->150340",1
"5852","150812->150345",7
"5853","150812->150350",8
"5854","150812->150405",20
"5855","150812->150495",3
"5856","150812->150550",56
"5857","150812->150650",2
"5858","150812->150690",1
"5859","150812->150720",1
"5860","150812->150760",3
"5861","150812->150795",1
"5862","150815->150060",45
"5863","150815->150085",1
"5864","150815->150140",2
"5865","150815->150157",1
"5866","150815->150172",18
"5867","150815->150178",1
"5868","150815->150180",1
"5869","150815->150240",1
"5870","150815->150270",3
"5871","150815->150285",1
"5872","150815->150293",2
"5873","150815->150309",2
"5874","150815->150360",1
"5875","150815->150380",1
"5876","150815->150420",4
"5877","150815->150445",32
"5878","150815->150470",1
"5879","150815->150506",3
"5880","150815->150548",4
"5881","150815->150550",1
"5882","150815->150565",58
"5883","150815->150600",1
"5884","150815->150613",1
"5885","150815->150619",6
"5886","150815->150680",18
"5887","150815->150720",2
"5888","150815->150805",2
"5889","150815->150810",2
"5890","150815->150835",2
"5891","150820->150010",1
"5892","150820->150080",2
"5893","150820->150130",3
"5894","150820->150140",25
"5895","150820->150150",2
"5896","150820->150170",1
"5897","150820->150240",1
"5898","150820->150260",5
"5899","150820->150310",1
"5900","150820->150442",1
"5901","150820->150495",1
"5902","150820->150620",2
"5903","150820->150650",2
"5904","150820->150700",2
"5905","150830->150080",68
"5906","150830->150090",80
"5907","150830->150095",1
"5908","150830->150130",3
"5909","150830->150140",108
"5910","150830->150150",4
"5911","150830->150170",226
"5912","150830->150195",150
"5913","150830->150220",124
"5914","150830->150230",15
"5915","150830->150240",20
"5916","150830->150290",1
"5917","150830->150307",11
"5918","150830->150320",2
"5919","150830->150330",1
"5920","150830->150340",1
"5921","150830->150405",2
"5922","150830->150410",2
"5923","150830->150430",1
"5924","150830->150442",20
"5925","150830->150495",27
"5926","150830->150540",1
"5927","150830->150548",1
"5928","150830->150550",10
"5929","150830->150560",9
"5930","150830->150610",3
"5931","150830->150613",3
"5932","150830->150620",25
"5933","150830->150635",1
"5934","150830->150655",69
"5935","150830->150660",3
"5936","150830->150720",1
"5937","150830->150760",3
"5938","150830->150795",1
"5939","150830->150803",5
