"","route","count"
"14462","150620->150760",1
"14463","150620->160030",1
"14464","150620->160060",1
"14465","150620->210197",1
"14466","150630->130260",2
"14467","150630->150080",6
"14468","150630->150140",70
"14469","150630->150200",1
"14470","150630->150240",2
"14471","150630->150442",1
"14472","150630->150700",1
"14473","150630->150740",1
"14474","150630->150790",11
"14475","150630->355030",1
"14476","150635->150080",1
"14477","150635->150140",7
"14478","150635->150150",1
"14479","150635->150442",1
"14480","150635->150650",1
"14481","150635->160020",1
"14482","150635->160060",1
"14483","150635->210120",1
"14484","150635->210315",2
"14485","150635->221100",1
"14486","150635->510795",1
"14487","150640->150070",1044
"14488","150640->150080",3
"14489","150640->150140",18
"14490","150640->150180",5
"14491","150640->150200",3
"14492","150640->150250",13
"14493","150640->150570",85
"14494","150640->150580",1
"14495","150640->160030",1
"14496","150640->510790",1
"14497","150650->140010",1
"14498","150650->150080",12
"14499","150650->150130",1
"14500","150650->150140",61
"14501","150650->150150",58
"14502","150650->150220",1
"14503","150650->150230",1
"14504","150650->150240",6
"14505","150650->150320",2
"14506","150650->150330",1
"14507","150650->150340",1
"14508","150650->150410",1
"14509","150650->150442",14
"14510","150650->150495",1
"14511","150650->150613",1
"14512","150650->150635",2
"14513","150650->150700",2
"14514","150650->150720",2
"14515","150650->150760",3
"14516","150650->150800",3
"14517","150650->150820",1
"14518","150650->160060",1
"14519","150650->210530",1
"14520","150650->210800",1
"14521","150650->211000",1
"14522","150650->355030",1
"14523","150650->520870",1
"14524","150655->140060",1
"14525","150655->150080",2
"14526","150655->150140",5
"14527","150655->150220",17
"14528","150655->150230",6
"14529","150655->150240",4
"14530","150655->150307",2
"14531","150655->150380",1
"14532","150655->150405",3
"14533","150655->150540",1
"14534","150655->150550",3
"14535","150655->150553",1
"14536","150655->150620",1
"14537","150655->150795",1
"14538","150655->150830",1
"14539","150655->160030",1
"14540","150655->160060",1
"14541","150655->210087",1
"14542","150655->210197",1
"14543","150655->210320",1
"14544","150655->210430",1
"14545","150655->210596",1
"14546","150655->210632",4
"14547","150655->211060",1
"14548","150655->500635",2
"14549","150655->510770",1
"14550","150658->140010",1
"14551","150658->150215",2
"14552","150658->150270",33
"14553","150658->150420",1
"14554","150658->150442",1
"14555","150658->150555",2
"14556","150658->150613",171
"14557","150658->150616",1
"14558","150658->150670",20
"14559","150658->150775",1
"14560","150658->150808",3
"14561","150658->150840",4
"14562","150658->170110",1
"14563","150658->170190",12
"14564","150658->170210",2
"14565","150658->170550",1
"14566","150658->170830",4
"14567","150658->170930",11
"14568","150658->170950",3
"14569","150658->171320",1
"14570","150658->171610",6
"14571","150658->171665",11
"14572","150658->171670",9
"14573","150658->171750",2
"14574","150658->171820",1
"14575","150658->172100",8
"14576","150658->210950",1
"14577","150658->310620",2
"14578","150658->313170",1
"14579","150658->313760",1
"14580","150658->317020",1
"14581","150658->320405",1
"14582","150658->520013",1
"14583","150660->130270",1
"14584","150660->150080",3
"14585","150660->150140",3
"14586","150660->150150",1
"14587","150660->150220",2
"14588","150660->150240",1
"14589","150660->150495",1
"14590","150660->150620",1
"14591","150660->150750",1
"14592","150660->160030",2
"14593","150660->170930",1
"14594","150660->171110",1
"14595","150660->172100",1
"14596","150660->210315",1
"14597","150660->210317",1
"14598","150660->210360",1
"14599","150660->210467",1
"14600","150660->210632",2
"14601","150660->210910",1
"14602","150660->211000",1
"14603","150660->510325",1
"14604","150660->510760",1
"14605","150670->150034",9
"14606","150670->150070",1
"14607","150670->150080",1
"14608","150670->150140",2
"14609","150670->150180",2
"14610","150670->150215",1
"14611","150670->150220",2
"14612","150670->150270",97
"14613","150670->150276",3
"14614","150670->150293",2
"14615","150670->150295",2
"14616","150670->150304",3
"14617","150670->150420",3
"14618","150670->150480",2
"14619","150670->150503",1
"14620","150670->150543",2
"14621","150670->150553",4
"14622","150670->150555",27
"14623","150670->150613",315
"14624","150670->150616",24
"14625","150670->150618",1
"14626","150670->150619",1
"14627","150670->150658",83
"14628","150670->150660",2
"14629","150670->150680",1
"14630","150670->150715",1
"14631","150670->150775",2
"14632","150670->150808",4
"14633","150670->150840",77
"14634","150670->160060",1
"14635","150670->170035",2
"14636","150670->170110",2
"14637","150670->170190",8
"14638","150670->170210",14
"14639","150670->170390",100
"14640","150670->170550",5
"14641","150670->170610",1
"14642","150670->170755",2
"14643","150670->170830",2
"14644","150670->170950",6
"14645","150670->171200",3
"14646","150670->171250",8
"14647","150670->171320",14
"14648","150670->171500",4
"14649","150670->171610",176
"14650","150670->171665",2
"14651","150670->171750",10
"14652","150670->171820",20
"14653","150670->172065",1
"14654","150670->172100",103
"14655","150670->210005",1
"14656","150670->210047",1
"14657","150670->210140",5
"14658","150670->210160",2
"14659","150670->210280",1
"14660","150670->210405",2
"14661","150670->210455",1
"14662","150670->210467",1
"14663","150670->210530",1
"14664","150670->210820",1
"14665","150670->210950",1
"14666","150670->211030",1
"14667","150670->211130",1
"14668","150670->220640",1
"14669","150670->220700",1
"14670","150670->221100",1
"14671","150670->230550",1
"14672","150670->230920",2
"14673","150670->250400",1
"14674","150670->310400",1
"14675","150670->310620",1
"14676","150670->317020",1
"14677","150670->317040",8
"14678","150670->320500",1
"14679","150670->320520",1
"14680","150670->352900",6
"14681","150670->355030",1
"14682","150670->410690",1
"14683","150670->500330",2
"14684","150670->510180",1
"14685","150670->510335",5
"14686","150670->510530",1
"14687","150670->510625",1
"14688","150670->510677",11
"14689","150670->510704",2
"14690","150670->510718",1
"14691","150670->510735",2
"14692","150670->510777",1
"14693","150670->510785",1
"14694","150670->510860",54
"14695","150670->520110",5
"14696","150670->520140",2
"14697","150670->520780",6
"14698","150670->520860",1
"14699","150670->520870",14
"14700","150670->520910",4
"14701","150670->521190",1
"14702","150670->521800",1
"14703","150670->521880",2
"14704","150670->521890",1
"14705","150670->522020",1
"14706","150670->522160",1
"14707","150670->530010",5
"14708","150680->110002",2
"14709","150680->110012",1
"14710","150680->110013",1
"14711","150680->110020",8
"14712","150680->110045",1
"14713","150680->130008",1
"14714","150680->130010",4
"14715","150680->130160",2
"14716","150680->130170",1
"14717","150680->130185",4
"14718","150680->130190",1
"14719","150680->130260",140
"14720","150680->130330",1
"14721","150680->130340",23
"14722","150680->130353",4
"14723","150680->130356",7
"14724","150680->140010",12
"14725","150680->140020",1
"14726","150680->140047",4
"14727","150680->140050",1
"14728","150680->150010",1
"14729","150680->150040",3
"14730","150680->150050",2
"14731","150680->150060",2
"14732","150680->150080",1
"14733","150680->150085",1
"14734","150680->150095",1
"14735","150680->150100",1
"14736","150680->150130",1
"14737","150680->150140",13
"14738","150680->150145",8
"14739","150680->150180",2
"14740","150680->150215",3
"14741","150680->150240",4
"14742","150680->150285",1
"14743","150680->150330",4
"14744","150680->150360",11
"14745","150680->150375",3
"14746","150680->150390",5
"14747","150680->150405",1
"14748","150680->150420",1
"14749","150680->150442",3
"14750","150680->150445",2
"14751","150680->150470",1
"14752","150680->150475",2
"14753","150680->150480",2
"14754","150680->150506",1
"14755","150680->150510",1
"14756","150680->150530",2
"14757","150680->150565",3
"14758","150680->150580",1
"14759","150680->150600",20
"14760","150680->150618",2
"14761","150680->150635",1
"14762","150680->150760",1
"14763","150680->150780",1
"14764","150680->150800",1
"14765","150680->150805",1
"14766","150680->150815",17
"14767","150680->160015",1
"14768","150680->160020",2
"14769","150680->160027",3
"14770","150680->160030",11
"14771","150680->160050",2
"14772","150680->160053",4
"14773","150680->160060",15
"14774","150680->170210",2
"14775","150680->170215",1
"14776","150680->170740",1
"14777","150680->172010",2
"14778","150680->172030",1
"14779","150680->172100",1
"14780","150680->172210",1
"14781","150680->210005",2
"14782","150680->210360",1
"14783","150680->210500",1
"14784","150680->210530",4
"14785","150680->210680",1
"14786","150680->210850",1
"14787","150680->210860",1
"14788","150680->210900",1
"14789","150680->210990",2
"14790","150680->211010",4
"14791","150680->211020",1
"14792","150680->211107",1
"14793","150680->211130",2
"14794","150680->211210",1
"14795","150680->220558",1
"14796","150680->221100",3
"14797","150680->230760",1
"14798","150680->231390",1
"14799","150680->231410",1
"14800","150680->290320",1
"14801","150680->291490",1
"14802","150680->317040",1
"14803","150680->330350",3
"14804","150680->330455",1
"14805","150680->354150",1
"14806","150680->354340",5
"14807","150680->354980",3
"14808","150680->355030",6
"14809","150680->410420",1
"14810","150680->410480",2
"14811","150680->410690",4
"14812","150680->410830",2
"14813","150680->411990",1
"14814","150680->412570",1
"14815","150680->420030",1
"14816","150680->420430",1
"14817","150680->420540",2
"14818","150680->431490",1
"14819","150680->431720",1
"14820","150680->431730",1
"14821","150680->500270",1
"14822","150680->510025",4
"14823","150680->510263",1
"14824","150680->510325",1
"14825","150680->510340",4
"14826","150680->510370",2
"14827","150680->510410",2
"14828","150680->510510",1
"14829","150680->510525",1
"14830","150680->510560",2
"14831","150680->510615",1
"14832","150680->510622",2
"14833","150680->510623",1
"14834","150680->510642",6
"14835","150680->510760",1
"14836","150680->510790",2
"14837","150680->510792",2
"14838","150680->510794",1
"14839","150680->510880",1
"14840","150680->510890",1
"14841","150680->520110",1
"14842","150680->520140",1
"14843","150680->520870",3
"14844","150680->530010",2
"14845","150690->130260",1
"14846","150690->140010",1
"14847","150690->150080",3
"14848","150690->150140",13
"14849","150690->150170",1
"14850","150690->150220",6
"14851","150690->150240",2
"14852","150690->150320",2
"14853","150690->150430",6
"14854","150690->150442",2
"14855","150690->150550",2
"14856","150690->150560",1
"14857","150690->150611",1
"14858","150690->150620",33
"14859","150690->150660",1
"14860","150690->150747",8
"14861","150690->211280",1
"14862","150690->510025",1
"14863","150700->130014",1
"14864","150700->150140",9
"14865","150700->150240",1
"14866","150700->150260",2
"14867","150700->150710",2
"14868","150700->170950",1
"14869","150700->211102",1
"14870","150700->211130",1
"14871","150710->150010",1
"14872","150710->150080",34
"14873","150710->150085",1
"14874","150710->150140",71
"14875","150710->150150",8
"14876","150710->150220",2
"14877","150710->150240",3
"14878","150710->150260",1
"14879","150710->150290",1
"14880","150710->150320",1
"14881","150710->150380",1
"14882","150710->150440",1
"14883","150710->150442",25
"14884","150710->150495",1
"14885","150710->150553",1
"14886","150710->150620",1
"14887","150710->150635",5
"14888","150710->150650",11
"14889","150710->150700",9
"14890","150710->150746",10
"14891","150710->150810",3
"14892","150710->150820",58
"14893","150710->150830",1
"14894","150715->150140",2
"14895","150715->150175",2
"14896","150715->150178",1
"14897","150715->150293",1
"14898","150715->150295",1
"14899","150715->150370",1
"14900","150715->150420",33
"14901","150715->150497",1
"14902","150715->150745",2
"14903","150715->150750",2
"14904","150715->150810",1
"14905","150715->170210",4
"14906","150715->170389",2
"14907","150715->171070",1
"14908","150715->172210",1
"14909","150715->210060",1
"14910","150715->210255",1
"14911","150715->210325",2
"14912","150715->210405",1
"14913","150715->210530",3
"14914","150715->210740",1
"14915","150715->210800",2
"14916","150715->211153",1
"14917","150715->354340",1
"14918","150715->510025",3
"14919","150715->510279",1
"14920","150715->510370",1
"14921","150715->510560",1
"14922","150715->510790",1
"14923","150720->130260",1
"14924","150720->150010",1
"14925","150720->150080",6
"14926","150720->150095",14
"14927","150720->150130",3
"14928","150720->150140",41
"14929","150720->150170",4
"14930","150720->150220",1
"14931","150720->150230",3
"14932","150720->150240",3
"14933","150720->150275",97
"14934","150720->150295",1
"14935","150720->150320",3
"14936","150720->150340",1
"14937","150720->150345",7
"14938","150720->150350",4
"14939","150720->150405",6
"14940","150720->150420",2
"14941","150720->150442",5
"14942","150720->150470",1
"14943","150720->150495",1
"14944","150720->150500",3
"14945","150720->150550",1
"14946","150720->150635",2
"14947","150720->150660",3
"14948","150720->150680",1
"14949","150720->150760",15
"14950","150720->150790",1
"14951","150720->150800",11
"14952","150720->210542",1
